X,Y,OBJECTID,ADDRESS_BLOCK,PRE_DIR,STREET_NAME,SUFFIX,SUF_DIR,FULL_ADDRESS,METER_NUMBER,SPACE_NUMBER,SPACE_TYPE,INSTALL_DATE,HOURLY_RATE,DAILY_RATE,RATE_INCREASE_DATE,ZONE_NAME,OP_HOURS,OP_DAYS,PAY_TYPE
-86.1476557672884,39.7760860353529,105816,600,,MASSACHUSETTS,AVE,,600 MASSACHUSETTS AV,MAS 000654,1874,MULTI SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,MULTI
-86.1534674797837,39.7740656287558,105817,200,E,MICHIGAN,ST,S,200 E MICHIGAN ST,,1620,SINGLE SPACE,2012/08/28 00:00:00+00,1.00,20.00,2012/01/02 00:00:00+00,03,0700-2300,MON-SAT,SINGLE
-86.1755514983331,39.7726777561222,105818,300,,UNIVERSITY,BLVD,E,300 UNIVERSITY BLVD,UB  000321,3520,MULTI SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,02,0700-2300,MON-SAT,MULTI
-86.164737078115,39.7714030686046,105819,300,W,NEW YORK,ST,S,300 W NEW YORK ST,,4064,MULTI SPACE,2012/05/25 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,SINGLE
-86.1433045044607,39.7790552365329,105820,800,,MASSACHUSETTS,AVE,,800 MASSACHUSETTS AVE,,2502,MULTI SPACE,2012/04/26 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,02,0700-2300,MON-SAT,
-86.1523761874559,39.7767903158462,105821,700,N,ALABAMA,ST,W,700 N ALABAMA ST,NA  000702,8780,ADA,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,03,0700-1800,MON-FRI,SINGLE
-86.1526334243715,39.7701024039874,105822,200,N,ALABAMA,ST,W,200 N ALABAMA ST,NA  000206,1215,MULTI SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2100,MON-SAT,MULTI
-86.1559357086022,39.7781953763295,105823,800,N,PENNSYLVANIA,ST,W,800 N PENNSYLVANIA ST,NP  000806,2422,MULTI SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,02,0700-2300,MON-SAT,MULTI
-86.1617124998355,39.769794265891,105824,100,N,CAPITOL,AVE,W,100 N CAPITOL AV,,9154,SINGLE SPACE,2019/08/23 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,SINGLE
-86.1594549807037,39.7761744229159,105825,600,N,ILLINOIS,ST,E,600 N ILLINOIS ST,NILL000617,8302,MULTI SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,03,0700-2300,MON-SAT,MULTI
-86.1560905304714,39.7694632440281,105826,100,N,PENNSYLVANIA,ST,E,100  N PENNSYLVANIA ST,NP  000123,9693,MULTI SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,MULTI
-86.1499520815343,39.7696570075164,105827,400,E,OHIO,ST,S,400 E OHIO ST,,2823,SINGLE SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,02,0700-2300,MON-SAT,SINGLE
-86.1490920686249,39.7749090927753,105828,500,,MASSACHUSETTS,AVE,,500 MASSACHUSETTS AV,MAS 000583,1841,MULTI SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,MULTI
-86.1641493885166,39.7700045451482,105829,300,W,OHIO,ST,S,300 W OHIO ST,WO  000313,3015,MULTI SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,MULTI
-86.1427093800864,39.7794520350477,105830,800,,MASSACHUSETTS,AVE,,800 MASSACHUSETTS AVE,,2524,ADA,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,02,0700-2300,MON-SAT,MULTI
-86.1576140041628,39.777137393248,105831,700,N,MERIDIAN,ST,E,700 N MERIDIAN ST,NM  000711,2275,MULTI SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,02,0700-2300,MON-SAT,MULTI
-86.1632375723426,39.7732088783266,105832,400,N,SENATE,AVE,E,400 N SENATE AV,NS  000409,8169,MULTI SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,03,0700-2300,MON-SAT,MULTI
-86.1546505045483,39.7607864738841,105833,400,S,DELAWARE,ST,E,400 S DELAWARE ST,,5876,MULTI SPACE,2015/12/07 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,03,0700-2300,MON-SAT,MULTI
-86.1626227667787,39.7822156957394,105834,200,W,11TH,ST,S,200 W 11TH ST,,7729,SINGLE SPACE,2016/02/06 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,03,0700-1800,MON-FRI,SINGLE
-86.1502881045316,39.7754039613818,105835,400,E,NORTH,ST,N,400 E NORTH ST,EN  000402,6020,MULTI SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,03,0700-2300,MON-SAT,MULTI
-86.1629854929525,39.7713573987663,105836,200,W,NEW YORK,ST,S,200 W NEW YORK ST,,3853,MULTI SPACE,2012/08/29 00:00:00+00,1.50,20.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,SINGLE
-86.1438058010228,39.8697769245682,105837,800,,BROAD RIPPLE,AVE,N,800 BROAD RIPPLE AV,BR  000824,311,MULTI SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,04,0700-2300,MON-SAT,MULTI
-86.1624803477766,39.775678219,105838,200,W,NORTH,ST,N,200 W NORTH ST,WN  000214,6106,SINGLE SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,03,0700-2300,MON-SAT,SINGLE
-86.153643490655,39.7699027786412,105839,200,E,OHIO,ST,N,200 E OHIO ST,NULL,2560,SINGLE SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,SINGLE
-86.1505855986499,39.772741065148,105840,400,N,NEW JERSEY,ST,E,400 N NEW JERSEY ST,NNJ 000405,1477,MULTI SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,MULTI
-86.1603477682643,39.7821281899808,105841,100,W,11th ,ST,N,100 W 11th St,,9029,MULTI SPACE,2019/10/11 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,03,0700-2300,MON-SAT,MULTI
-86.1608511679208,39.7614553507084,105842,100,W,SOUTH,ST,S,100 W SOUTH ST,WS  000109,7484,MULTI SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,02,0700-2300,MON-SAT,MULTI
-86.1609691719847,39.7822089513069,105843,100,W,11th ,ST,S,100 W 11th St,,9052,MULTI SPACE,2019/10/11 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,03,0700-2300,MON-SAT,MULTI
-86.1455864419399,39.7774976762232,105844,700,,MASSACHUSETTS,AVE,,700 MASSACHUSETTS AV,MAS 000782,2064,MULTI SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,MULTI
-86.145803618235,39.7771478261606,105845,700,,MASSACHUSETTS,AVE,,700 MASSACHUSETTS AV,MAS 000747,2091,MULTI SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,MULTI
-86.1573649167273,39.7792411843915,105846,0000,E,009TH,ST,N,0000 E 009TH ST,,2352,MULTI SPACE,2021/04/25 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,02,0700-2000,MON-SAT,MULTI
-86.1594395408747,39.7773481188168,105847,700,N,ILLINOIS,ST,E,700 N ILLINOIS ST,,6805,MULTI SPACE,2020/10/16 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,03,0700-2300,MON-SAT,MULTI
-86.159520449796,39.7800631955747,105848,900,N,ILLINOIS,ST,W,900 N ILLINOIS ST,NILL000906,8353,SINGLE SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,03,0700-2300,MON-SAT,SINGLE
-86.1530842991773,39.7684872693719,105849,200,E,MARKET,ST,N,200 E MARKET ST,EMA 000230,5333,MULTI SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,SINGLE
-86.1572947397751,39.7726226086957,105850,0000,E,VERMONT,ST,S,0000 E VERMONT ST,EV  000009,2604,MULTI SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,02,0700-2300,MON-SAT,MULTI
-86.1578747432701,39.7742937742339,105851,500,N,MERIDIAN,ST,W,500 N MERIDIAN ST,NM  000504,8431,MULTI SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,03,0700-2300,MON-SAT,MULTI
-86.1624916050292,39.7700923147854,105852,200,W,OHIO,ST,N,200 W OHIO ST,WO  000208,3039,ADA,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,SINGLE
-86.157144214751,39.778018855403,105853,0000,E,ST CLAIR,ST,N,0000 E ST CLAIR ST,ESTC000010,2154,MULTI SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,02,0700-2300,MON-SAT,MULTI
-86.1536781257811,39.7712895712907,105854,200,E,NEW YORK,ST,N,200 E NEW YORK ST,ENY 000208,1263,SINGLE SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,SINGLE
-86.1755423498659,39.771916436037,105855,300,,UNIVERSITY,BLVD,E,300 UNIVERSITY BLVD,UB  000301,3510,MULTI SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,02,0700-2300,MON-SAT,MULTI
-86.1577466895571,39.7785645678229,105856,800,N,MERIDIAN,ST,W,800 N MERIDIAN ST,NM  000812,2335,SINGLE SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,02,0700-2300,MON-SAT,SINGLE
-86.1536479932469,39.7614059856817,105857,200,E,SOUTH,ST,N,200 E SOUTH ST,,866,LOADING ZONE,2019/09/25 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,03,0700-2300,MON-SAT,MULTI
-86.1523730275433,39.7768512491909,105858,700,N,ALABAMA,ST,W,700 N ALABAMA ST,NA  000704,8781,MULTI SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,03,0700-1800,MON-FRI,MULTI
-86.1522273003609,39.7698610399555,105859,300,E,OHIO,ST,N,300 E OHIO ST,EO  000302,2771,MULTI SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,02,0700-2300,MON-SAT,MULTI
-86.1510985153348,39.7682826962066,105860,300,E,MARKET,ST,S,300 E MARKET ST,EMA 000319,5409,MULTI SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,02,0700-2300,MON-SAT,MULTI
-86.1557844091496,39.7781360099638,105861,800,N,PENNSYLVANIA,ST,E,800 N PENNSYLVANIA ST,,857,LOADING ZONE,2019/09/12 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,02,0700-2300,MON-SAT,MULTI
-86.1522224422208,39.7762167430112,105862,600,N,ALABAMA,ST,E,600 N ALABAMA ST,NA  000623,8770,MULTI SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,03,0700-1800,MON-FRI,MULTI
-86.1516320215387,39.7682949052227,105863,300,E,MARKET,ST,S,300 E MARKET ST,EMA 000307,5403,MULTI SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,02,0700-2300,MON-SAT,MULTI
-86.1545408013406,39.7681448295321,105864,0000,N,DELAWARE,ST,W,0000 N DELAWARE ST,ND  000026,1101,MULTI SPACE,2011/01/01 00:00:00+00,1.50,24.00,2012/01/02 00:00:00+00,01,0700-2300,MON-SAT,MULTI
-86.1574205427833,39.7792457155752,105865,0000,E,009TH,ST,N,0000 E 009TH ST,,2351,MULTI SPACE,2021/04/25 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,02,0700-2000,MON-SAT,MULTI
-86.1457366194409,39.7771956648983,105866,700,,MASSACHUSETTS,AVE,,700 MASSACHUSETTS AV,MAS 000753,2094,MULTI SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,MULTI
-86.1522678091546,39.7670631505943,105867,300,E,WASHINGTON,ST,N,300 E WASHINGTON ST,EW  000306,5422,MULTI SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,02,0700-2300,MON-SAT,MULTI
-86.164706840361,39.7701428954941,105868,300,W,OHIO,ST,N,300 W OHIO ST,WO  000328,3068,MULTI SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,MULTI
-86.1549481283613,39.7685027555131,105869,100,E,MARKET,ST,N,100 E MARKET ST,EMA 000126,5292,MULTI SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,MULTI
-86.1588098701468,39.7671779052811,105870,0000,W,WASHINGTON,ST,N,0000 W WASHINGTON ST,WW  000016,9536,MULTI SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,MULTI
-86.1576183934951,39.7770497107175,105871,700,N,MERIDIAN,ST,E,700 N MERIDIAN ST,NM  000707,2273,MULTI SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,02,0700-2300,MON-SAT,MULTI
-86.1439644459715,39.7786161066997,105872,800,,MASSACHUSETTS,AVE,,800 MASSACHUSETTS AV,MAS 000824,2489,MULTI SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,02,0700-2300,MON-SAT,
-86.1564683531886,39.7778979492953,105873,0000,E,ST CLAIR,ST,S,0000 E ST CLAIR ST,ESTC000025,2192,MULTI SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,02,0700-2300,MON-SAT,MULTI
-86.1580941185292,39.769687472118,105874,100,N,MERIDIAN,ST,W,100 N MERIDIAN ST,NM  000116,9577,MULTI SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,MULTI
-86.1543251035562,39.7735960826438,105875,400,N,DELAWARE,ST,W,400 N DELAWARE ST,ND  000422,1617,SINGLE SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,03,0700-2300,MON-SAT,SINGLE
-86.1563603940215,39.7676181631915,105876,0000,N,PENNSYLVANIA,ST,W,0000 N PENNSYLVANIA ST,NP  000010,9505,MULTI SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,MULTI
-86.1582174263634,39.7658867614668,105877,0000,S,MERIDIAN,ST,W,0000 S MERIDIAN ST,SM  000022,5257,SINGLE SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,SINGLE
-86.1540736120679,39.7685110671093,105878,200,E,MARKET,ST,N,200 E MARKET ST,EMA 000204,5321,MULTI SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,MULTI
-86.1487567323843,39.776027425681,105879,600,N,EAST,ST,W,600 N EAST ST,,7760,MULTI SPACE,2020/10/07 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,03,0700-2300,MON-SAT,MULTI
-86.159798458314,39.7614372650649,105880,0000,W,SOUTH,ST,S,0000 W SOUTH ST,WS  000017,7526,SINGLE SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,02,0700-2300,MON-SAT,SINGLE
-86.143252127011,39.8707101918108,105881,800,E,WESTFIELD,BLVD,N,800 WESTFIELD BLVD,WF  000850,423,SINGLE SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,04,0700-2300,MON-SAT,SINGLE
-86.1582112881198,39.7659510329996,105882,0000,S,MERIDIAN,ST,W,0000 S MERIDIAN ST,SM  000020,5256,SINGLE SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,SINGLE
-86.15561725555,39.7691311864984,105883,100,E,WABASH,ST,S,100 E WABASH ST,,764,LOADING ZONE,2020/01/16 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,SINGLE
-86.155140539816,39.769807347381,105884,100,E,OHIO,ST,S,100 E OHIO ST,,731,LOADING ZONE,2019/09/05 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,MULTI
-86.1551681380804,39.7760340641745,105885,600,,FORT WAYNE,ST,,600 FORT WAYNE ST,FW  000620,8009,SINGLE SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,03,0700-2300,MON-SAT,SINGLE
-86.1577342756739,39.7736517817715,105886,400,N,MERIDIAN,ST,E,400 N MERIDIAN ST,NM  000425,8424,MULTI SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,03,0700-2300,MON-SAT,MULTI
-86.1526604000537,39.7688327699046,105887,200,N,ALABAMA,ST,E,200 N ALABAMA ST,CM  000009,1237,MULTI SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2100,MON-SAT,MULTI
-86.1544159607925,39.7715764809467,105888,300,N,DELAWARE,ST,W,300 N DELAWARE ST,ND  000308,1643,SINGLE SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,SINGLE
-86.1542709478601,39.770057060719,105889,200,N,DELAWARE,ST,E,200 N DELAWARE ST,ND  000203,1177,MULTI SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,MULTI
-86.1511929551926,39.7696884843786,105890,300,E,OHIO,ST,S,300 E OHIO ST,EO  000313,2794,MULTI SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,02,0700-2300,MON-SAT,MULTI
-86.1486509910088,39.775571657361,105891,600,N,EAST,ST,E,600 N EAST ST,,7772,MULTI SPACE,2020/10/07 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,03,0700-2300,MON-SAT,MULTI
-86.1554497909709,39.7664094048182,105892,0000,,VIRGINIA,AVE,N,0000 VIRGINIA AV,,741,LOADING ZONE,2019/09/13 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,MULTI
-86.1536586925994,39.7766456694222,105893,200,E,WALNUT,ST,S,200 E WALNUT ST,EWA 000207,8988,SINGLE SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,03,0700-2300,MON-SAT,SINGLE
-86.1639772570203,39.7701359714516,105894,300,W,OHIO,ST,N,300 W OHIO ST,WO  000310,3059,MULTI SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,MULTI
-86.1545430551181,39.7680897722855,105895,0000,N,DELAWARE,ST,W,0000 N DELAWARE ST,ND  000024,1102,MULTI SPACE,2011/01/01 00:00:00+00,1.50,24.00,2012/01/02 00:00:00+00,01,0700-2300,MON-SAT,MULTI
-86.1550848460578,39.7728805720815,105896,400,N,TALBOTT,ST,E,400 N TALBOTT ST,,893,LOADING ZONE,2019/12/21 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,02,0700-2300,MON-SAT,SINGLE
-86.1577424087356,39.7734058628136,105897,400,N,MERIDIAN,ST,E,400 N MERIDIAN ST,NM  000417,8420,MULTI SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,03,0700-2300,MON-SAT,MULTI
-86.1561936313994,39.7675732138878,105898,0000,N,PENNSYLVANIA,ST,E,0000 N PENNSYLVANIA ST,NP  000007,9522,MULTI SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,MULTI
-86.1576981475809,39.7749595208345,105899,500,N,MERIDIAN,ST,E,500 N MERIDIAN ST,NM  000519,8454,MULTI SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,03,0700-2300,MON-SAT,MULTI
-86.1580082042806,39.7667373294275,105900,0000,S,MERIDIAN,ST,E,0000 S MERIDIAN ST,SM  000005,5232,SINGLE SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,SINGLE
-86.1577432214061,39.7735202240298,105901,400,N,MERIDIAN,ST,E,400 N MERIDIAN ST,NM  000421,8422,MULTI SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,03,0700-2300,MON-SAT,MULTI
-86.156350685926,39.7677445326591,105902,0000,N,PENNSYLVANIA,ST,W,0000 N PENNSYLVANIA ST,NP  000006,9507,MULTI SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,MULTI
-86.1578265872903,39.7752915566907,105903,500,N,MERIDIAN,ST,W,500 N MERIDIAN ST,NM  000528,8443,MULTI SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,03,0700-2300,MON-SAT,MULTI
-86.1544467267289,39.770682941293,105904,200,N,DELAWARE,ST,W,200 N DELAWARE ST,ND  000216,1163,MULTI SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,MULTI
-86.1586238813482,39.7635529475549,105905,0000,W,JACKSON,ST,N,0000 W JACKSON ST,WJ  000006,7267,MULTI SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,MULTI
-86.1546177741059,39.7661912977513,105906,0000,S,DELAWARE,ST,W,0000 S DELAWARE ST,SD  000018,5148,MULTI SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,MULTI
-86.1580676378929,39.7652184945471,105907,100,S,MERIDIAN,ST,E,100 S MERIDIAN ST,SM  000101,5200,SINGLE SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,SINGLE
-86.1632557205898,39.7765453279979,105908,600,N,SENATE,AVE,W,600 N SENATE AV,NS  000620,8204,MULTI SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,03,0700-2300,MON-SAT,MULTI
-86.1516383530319,39.7670482921349,105909,300,E,WASHINGTON,ST,N,300 E WASHINGTON ST,EW  000322,5430,MULTI SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,02,0700-2300,MON-SAT,MULTI
-86.1642173561006,39.7701392503672,105910,300,W,OHIO,ST,N,300 W OHIO ST,WO  000316,3062,MULTI SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,MULTI
-86.1454893071467,39.7773613224224,105911,700,,MASSACHUSETTS,AVE,,700 MASSACHUSETTS AV,MAS 000773,2104,MULTI SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,MULTI
-86.1594572923034,39.7714068883851,105912,0000,W,NEW YORK,ST,N,0000 W NEW YORK ST,,729,LOADING ZONE,2019/08/29 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,MULTI
-86.1589746278497,39.7615448062498,105913,0000,W,SOUTH,ST,N,0000 W SOUTH ST,WS  000012,7505,MULTI SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,02,0700-2300,MON-SAT,MULTI
-86.1544666226528,39.7701225267232,105914,200,N,DELAWARE,ST,W,200 N DELAWARE ST,ND  000206,1168,MULTI SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,MULTI
-86.1632724782866,39.7761992506589,105915,600,N,SENATE,AVE,W,600 N SENATE AV,NS  000614,8201,MULTI SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,03,0700-2300,MON-SAT,MULTI
-86.1577403181987,39.7734592414112,105916,400,N,MERIDIAN,ST,E,400 N MERIDIAN ST,NM  000419,8421,MULTI SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,03,0700-2300,MON-SAT,MULTI
-86.1538599281163,39.7712962848243,105917,200,E,NEW YORK,ST,N,200 E NEW YORK ST,ENY 000202,1260,SINGLE SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,SINGLE
-86.1563914716982,39.7778944062225,105918,0000,E,ST CLAIR,ST,S,0000 E ST CLAIR ST,ESTC000027,2193,MULTI SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,02,0700-2300,MON-SAT,MULTI
-86.1522318984173,39.7760453321516,105919,600,N,ALABAMA,ST,E,600 N ALABAMA ST,NA  000617,8767,MULTI SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,03,0700-1800,MON-FRI,MULTI
-86.1541827473202,39.7775137636787,105920,700,N,DELAWARE,ST,W,700 N DELAWARE ST,ND  000726,8712,MULTI SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,03,0700-2300,MON-SAT,MULTI
-86.1545706640766,39.7673118773846,105921,0000,N,DELAWARE,ST,W,0000 N DELAWARE ST,ND  000006,1111,MULTI SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,MULTI
-86.1755442572285,39.7727605386523,105922,300,,UNIVERSITY,BLVD,E,300 UNIVERSITY BLVD,UB  000323,3521,MULTI SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,02,0700-2300,MON-SAT,MULTI
-86.1556978566272,39.7684079664908,105923,100,E,MARKET,ST,S,100 E MARKET ST,EMA 000109,5304,MULTI SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,MULTI
-86.1577963214838,39.7774009017151,105924,700,N,MERIDIAN,ST,W,700 N MERIDIAN ST,NM  000724,2301,MULTI SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,02,0700-2300,MON-SAT,MULTI
-86.1563403136542,39.7678689189254,105925,0000,N,PENNSYLVANIA,ST,W,0000 N PENNSYLVANIA ST,NP  000002,9509,MULTI SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,MULTI
-86.157072549415,39.7663493663203,105926,0000,E,PEARL,ST,N,0000 E PEARL ST,,746,LOADING ZONE,2019/10/02 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,MULTI
